time_index,incidence,region,category,classification,mom_variation,nature
2025-09-01,0.0003,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2025-09-01,0.0009,Cuyo,División,Bienes y servicios varios,,Mixto
2025-09-01,0.0005,Cuyo,División,Comunicación,,Servicios
2025-09-01,0.0003,Cuyo,División,Educación,,Servicios
2025-09-01,0.0011,Cuyo,División,Equipamiento del hogar,,Bienes
2025-09-01,0.002,Cuyo,División,Prendas de vestir y calzado,,Bienes
2025-09-01,0.0008,Cuyo,División,Recreación y cultura,,Mixto
2025-09-01,0.0009,Cuyo,División,Restaurantes y hoteles,,Servicios
2025-09-01,0.0019,Cuyo,División,Salud,,Servicios
2025-09-01,0.0036,Cuyo,División,Transporte,,Servicios
2025-09-01,0.0037,Cuyo,División,Vivienda y servicios básicos,,Servicios
2025-09-01,0.022,Cuyo,Nivel General,Total,2.1506,
2025-09-01,0.024,GBA,Análisis,Estacionales,2.3556,
2025-09-01,0.019,GBA,Análisis,Núcleo,1.9131,
2025-09-01,0.026,GBA,Análisis,Regulados,2.5566,
2025-09-01,0.057,GBA,División,Alimentos y bebidas,,Bienes
2025-09-01,0.0046,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-09-01,0.009,GBA,División,Bienes y servicios varios,,Mixto
2025-09-01,0.0066,GBA,División,Comunicación,,Servicios
2025-09-01,0.0091,GBA,División,Educación,,Servicios
2025-09-01,0.0084,GBA,División,Equipamiento del hogar,,Bienes
2025-09-01,0.0077,GBA,División,Prendas de vestir y calzado,,Bienes
2025-09-01,0.0148,GBA,División,Recreación y cultura,,Mixto
2025-09-01,0.0363,GBA,División,Restaurantes y hoteles,,Servicios
2025-09-01,0.0198,GBA,División,Salud,,Servicios
2025-09-01,0.0233,GBA,División,Transporte,,Servicios
2025-09-01,0.0247,GBA,División,Vivienda y servicios básicos,,Servicios
2025-09-01,0.021,GBA,Nivel General,Total,2.0953,
2025-09-01,0.04,NEA,Análisis,Estacionales,4.0391,
2025-09-01,0.015,NEA,Análisis,Núcleo,1.5165,
2025-09-01,0.017,NEA,Análisis,Regulados,1.6608,
2025-09-01,0.0714,NEA,División,Alimentos y bebidas,,Bienes
2025-09-01,0.0039,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-09-01,0.0063,NEA,División,Bienes y servicios varios,,Mixto
2025-09-01,0.0054,NEA,División,Comunicación,,Servicios
2025-09-01,0.0057,NEA,División,Educación,,Servicios
2025-09-01,0.0062,NEA,División,Equipamiento del hogar,,Bienes
2025-09-01,0.0103,NEA,División,Prendas de vestir y calzado,,Bienes
2025-09-01,0.009,NEA,División,Recreación y cultura,,Mixto
2025-09-01,0.0166,NEA,División,Restaurantes y hoteles,,Servicios
2025-09-01,0.0122,NEA,División,Salud,,Servicios
2025-09-01,0.0185,NEA,División,Transporte,,Servicios
2025-09-01,0.0259,NEA,División,Vivienda y servicios básicos,,Servicios
2025-09-01,0.018,NEA,Nivel General,Total,1.7947,
2025-09-01,0.041,NOA,Análisis,Estacionales,4.0951,
2025-09-01,0.018,NOA,Análisis,Núcleo,1.7855,
2025-09-01,0.027,NOA,Análisis,Regulados,2.6614,
2025-09-01,0.0768,NOA,División,Alimentos y bebidas,,Bienes
2025-09-01,0.0038,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-09-01,0.0061,NOA,División,Bienes y servicios varios,,Mixto
2025-09-01,0.0056,NOA,División,Comunicación,,Servicios
2025-09-01,0.0115,NOA,División,Educación,,Servicios
2025-09-01,0.0073,NOA,División,Equipamiento del hogar,,Bienes
2025-09-01,0.0134,NOA,División,Prendas de vestir y calzado,,Bienes
2025-09-01,0.0114,NOA,División,Recreación y cultura,,Mixto
2025-09-01,0.0322,NOA,División,Restaurantes y hoteles,,Servicios
2025-09-01,0.0162,NOA,División,Salud,,Servicios
2025-09-01,0.0177,NOA,División,Transporte,,Servicios
2025-09-01,0.024,NOA,División,Vivienda y servicios básicos,,Servicios
2025-09-01,0.022,NOA,Nivel General,Total,2.1947,
2025-09-01,0.014,Pampeana,Análisis,Estacionales,1.4184,
2025-09-01,0.019,Pampeana,Análisis,Núcleo,1.9034,
2025-09-01,0.028,Pampeana,Análisis,Regulados,2.7625,
2025-09-01,0.0644,Pampeana,División,Alimentos y bebidas,,Bienes
2025-09-01,0.0053,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2025-09-01,0.0073,Pampeana,División,Bienes y servicios varios,,Mixto
2025-09-01,0.0059,Pampeana,División,Comunicación,,Servicios
2025-09-01,0.0055,Pampeana,División,Educación,,Servicios
2025-09-01,0.0078,Pampeana,División,Equipamiento del hogar,,Bienes
2025-09-01,0.0102,Pampeana,División,Prendas de vestir y calzado,,Bienes
2025-09-01,0.0167,Pampeana,División,Recreación y cultura,,Mixto
2025-09-01,0.0295,Pampeana,División,Restaurantes y hoteles,,Servicios
2025-09-01,0.0197,Pampeana,División,Salud,,Servicios
2025-09-01,0.0202,Pampeana,División,Transporte,,Servicios
2025-09-01,0.0261,Pampeana,División,Vivienda y servicios básicos,,Servicios
2025-09-01,0.02,Pampeana,Nivel General,Total,2.0083,
2025-09-01,0.021,Patagonia,Análisis,Estacionales,2.1128,
2025-09-01,0.022,Patagonia,Análisis,Núcleo,2.1826,
2025-09-01,0.032,Patagonia,Análisis,Regulados,3.1894,
2025-09-01,0.0053,Patagonia,División,Alimentos y bebidas,,Bienes
2025-09-01,0.0005,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2025-09-01,0.0007,Patagonia,División,Bienes y servicios varios,,Mixto
2025-09-01,0.0006,Patagonia,División,Comunicación,,Servicios
2025-09-01,0.0003,Patagonia,División,Educación,,Servicios
2025-09-01,0.0011,Patagonia,División,Equipamiento del hogar,,Bienes
2025-09-01,0.001,Patagonia,División,Prendas de vestir y calzado,,Bienes
2025-09-01,0.0007,Patagonia,División,Recreación y cultura,,Mixto
2025-09-01,0.0012,Patagonia,División,Restaurantes y hoteles,,Servicios
2025-09-01,0.0015,Patagonia,División,Salud,,Servicios
2025-09-01,0.0067,Patagonia,División,Transporte,,Servicios
2025-09-01,0.0045,Patagonia,División,Vivienda y servicios básicos,,Servicios
2025-09-01,0.024,Patagonia,Nivel General,Total,2.3959,
2025-10-01,0.039,Cuyo,Análisis,Estacionales,3.8646,
2025-10-01,0.018,Cuyo,Análisis,Núcleo,1.8347,
2025-10-01,0.033,Cuyo,Análisis,Regulados,3.3478,
2025-10-01,0.0079,Cuyo,División,Alimentos y bebidas,,Bienes
2025-10-01,0.0006,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2025-10-01,0.0007,Cuyo,División,Bienes y servicios varios,,Mixto
2025-10-01,0.0006,Cuyo,División,Comunicación,,Servicios
2025-10-01,0.0003,Cuyo,División,Educación,,Servicios
2025-10-01,0.0006,Cuyo,División,Equipamiento del hogar,,Bienes
2025-10-01,0.0021,Cuyo,División,Prendas de vestir y calzado,,Bienes
2025-10-01,0.0006,Cuyo,División,Recreación y cultura,,Mixto
2025-10-01,-0.0002,Cuyo,División,Restaurantes y hoteles,,Servicios
2025-10-01,0.0019,Cuyo,División,Salud,,Servicios
2025-10-01,0.0037,Cuyo,División,Transporte,,Servicios
2025-10-01,0.0045,Cuyo,División,Vivienda y servicios básicos,,Servicios
2025-10-01,0.023,Cuyo,Nivel General,Total,2.3435,
2025-10-01,0.03,GBA,Análisis,Estacionales,2.975,
2025-10-01,0.024,GBA,Análisis,Núcleo,2.366,
2025-10-01,0.022,GBA,Análisis,Regulados,2.243,
2025-10-01,0.0644,GBA,División,Alimentos y bebidas,,Bienes
2025-10-01,0.0053,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-10-01,0.01,GBA,División,Bienes y servicios varios,,Mixto
2025-10-01,0.0074,GBA,División,Comunicación,,Servicios
2025-10-01,0.0097,GBA,División,Educación,,Servicios
2025-10-01,0.0097,GBA,División,Equipamiento del hogar,,Bienes
2025-10-01,0.0104,GBA,División,Prendas de vestir y calzado,,Bienes
2025-10-01,0.016,GBA,División,Recreación y cultura,,Mixto
2025-10-01,0.0405,GBA,División,Restaurantes y hoteles,,Servicios
2025-10-01,0.0215,GBA,División,Salud,,Servicios
2025-10-01,0.0281,GBA,División,Transporte,,Servicios
2025-10-01,0.0275,GBA,División,Vivienda y servicios básicos,,Servicios
2025-10-01,0.024,GBA,Nivel General,Total,2.3966,
2025-10-01,0.022,NEA,Análisis,Estacionales,2.2246,
2025-10-01,0.022,NEA,Análisis,Núcleo,2.2116,
2025-10-01,0.021,NEA,Análisis,Regulados,2.0711,
2025-10-01,0.0807,NEA,División,Alimentos y bebidas,,Bienes
2025-10-01,0.0048,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-10-01,0.0073,NEA,División,Bienes y servicios varios,,Mixto
2025-10-01,0.0061,NEA,División,Comunicación,,Servicios
2025-10-01,0.0058,NEA,División,Educación,,Servicios
2025-10-01,0.0067,NEA,División,Equipamiento del hogar,,Bienes
2025-10-01,0.0121,NEA,División,Prendas de vestir y calzado,,Bienes
2025-10-01,0.0105,NEA,División,Recreación y cultura,,Mixto
2025-10-01,0.0184,NEA,División,Restaurantes y hoteles,,Servicios
2025-10-01,0.0138,NEA,División,Salud,,Servicios
2025-10-01,0.0229,NEA,División,Transporte,,Servicios
2025-10-01,0.0284,NEA,División,Vivienda y servicios básicos,,Servicios
2025-10-01,0.022,NEA,Nivel General,Total,2.1844,
2025-10-01,0.04,NOA,Análisis,Estacionales,4.014,
2025-10-01,0.019,NOA,Análisis,Núcleo,1.8577,
2025-10-01,0.021,NOA,Análisis,Regulados,2.1357,
2025-10-01,0.0864,NOA,División,Alimentos y bebidas,,Bienes
2025-10-01,0.0046,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-10-01,0.007,NOA,División,Bienes y servicios varios,,Mixto
2025-10-01,0.0063,NOA,División,Comunicación,,Servicios
2025-10-01,0.0119,NOA,División,Educación,,Servicios
2025-10-01,0.0082,NOA,División,Equipamiento del hogar,,Bienes
2025-10-01,0.016,NOA,División,Prendas de vestir y calzado,,Bienes
2025-10-01,0.0126,NOA,División,Recreación y cultura,,Mixto
2025-10-01,0.0348,NOA,División,Restaurantes y hoteles,,Servicios
2025-10-01,0.0175,NOA,División,Salud,,Servicios
2025-10-01,0.0202,NOA,División,Transporte,,Servicios
2025-10-01,0.0266,NOA,División,Vivienda y servicios básicos,,Servicios
2025-10-01,0.021,NOA,Nivel General,Total,2.1382,
2025-10-01,0.023,Pampeana,Análisis,Estacionales,2.3461,
2025-10-01,0.022,Pampeana,Análisis,Núcleo,2.1602,
2025-10-01,0.029,Pampeana,Análisis,Regulados,2.9282,
2025-10-01,0.0723,Pampeana,División,Alimentos y bebidas,,Bienes
2025-10-01,0.0061,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2025-10-01,0.0083,Pampeana,División,Bienes y servicios varios,,Mixto
2025-10-01,0.0066,Pampeana,División,Comunicación,,Servicios
2025-10-01,0.0058,Pampeana,División,Educación,,Servicios
2025-10-01,0.0087,Pampeana,División,Equipamiento del hogar,,Bienes
2025-10-01,0.0116,Pampeana,División,Prendas de vestir y calzado,,Bienes
2025-10-01,0.0182,Pampeana,División,Recreación y cultura,,Mixto
2025-10-01,0.032,Pampeana,División,Restaurantes y hoteles,,Servicios
2025-10-01,0.0224,Pampeana,División,Salud,,Servicios
2025-10-01,0.0253,Pampeana,División,Transporte,,Servicios
2025-10-01,0.0294,Pampeana,División,Vivienda y servicios básicos,,Servicios
2025-10-01,0.023,Pampeana,Nivel General,Total,2.3208,
2025-10-01,0.02,Patagonia,Análisis,Estacionales,1.9562,
2025-10-01,0.022,Patagonia,Análisis,Núcleo,2.1519,
2025-10-01,0.034,Patagonia,Análisis,Regulados,3.4359,
2025-10-01,0.0043,Patagonia,División,Alimentos y bebidas,,Bienes
2025-10-01,0.0007,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2025-10-01,0.0009,Patagonia,División,Bienes y servicios varios,,Mixto
2025-10-01,0.0005,Patagonia,División,Comunicación,,Servicios
2025-10-01,0.0004,Patagonia,División,Educación,,Servicios
2025-10-01,0.0011,Patagonia,División,Equipamiento del hogar,,Bienes
2025-10-01,0.0022,Patagonia,División,Prendas de vestir y calzado,,Bienes
2025-10-01,0.0008,Patagonia,División,Recreación y cultura,,Mixto
2025-10-01,0.0012,Patagonia,División,Restaurantes y hoteles,,Servicios
2025-10-01,0.0009,Patagonia,División,Salud,,Servicios
2025-10-01,0.0056,Patagonia,División,Transporte,,Servicios
2025-10-01,0.0056,Patagonia,División,Vivienda y servicios básicos,,Servicios
2025-10-01,0.024,Patagonia,Nivel General,Total,2.4148,
2025-11-01,-0.0005,Cuyo,Análisis,Estacionales,-0.4827,
2025-11-01,0.0196,Cuyo,Análisis,Núcleo,2.8366,
2025-11-01,0.0091,Cuyo,Análisis,Regulados,4.2675,
2025-11-01,0.0101,Cuyo,División,Alimentos y bebidas,,Bienes
2025-11-01,0.0004,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2025-11-01,0.0009,Cuyo,División,Bienes y servicios varios,,Mixto
2025-11-01,0.0005,Cuyo,División,Comunicación,,Servicios
2025-11-01,0.0003,Cuyo,División,Educación,,Servicios
2025-11-01,0.0006,Cuyo,División,Equipamiento del hogar,,Bienes
2025-11-01,0.0004,Cuyo,División,Prendas de vestir y calzado,,Bienes
2025-11-01,0.001,Cuyo,División,Recreación y cultura,,Mixto
2025-11-01,0.0014,Cuyo,División,Restaurantes y hoteles,,Servicios
2025-11-01,0.0019,Cuyo,División,Salud,,Servicios
2025-11-01,0.0059,Cuyo,División,Transporte,,Servicios
2025-11-01,0.0048,Cuyo,División,Vivienda y servicios básicos,,Servicios
2025-11-01,0.028,Cuyo,Nivel General,Total,2.8234,
2025-11-01,0.0002,GBA,Análisis,Estacionales,-0.2164,
2025-11-01,0.0189,GBA,Análisis,Núcleo,2.7608,
2025-11-01,0.0061,GBA,Análisis,Regulados,2.7791,
2025-11-01,0.0732,GBA,División,Alimentos y bebidas,,Bienes
2025-11-01,0.0057,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-11-01,0.0112,GBA,División,Bienes y servicios varios,,Mixto
2025-11-01,0.0083,GBA,División,Comunicación,,Servicios
2025-11-01,0.0108,GBA,División,Educación,,Servicios
2025-11-01,0.0104,GBA,División,Equipamiento del hogar,,Bienes
2025-11-01,0.0107,GBA,División,Prendas de vestir y calzado,,Bienes
2025-11-01,0.0184,GBA,División,Recreación y cultura,,Mixto
2025-11-01,0.0448,GBA,División,Restaurantes y hoteles,,Servicios
2025-11-01,0.0244,GBA,División,Salud,,Servicios
2025-11-01,0.0322,GBA,División,Transporte,,Servicios
2025-11-01,0.0316,GBA,División,Vivienda y servicios básicos,,Servicios
2025-11-01,0.025,GBA,Nivel General,Total,2.482,
2025-11-01,0.0024,NEA,Análisis,Estacionales,2.3585,
2025-11-01,0.017,NEA,Análisis,Núcleo,2.4436,
2025-11-01,0.0044,NEA,Análisis,Regulados,2.1566,
2025-11-01,0.0945,NEA,División,Alimentos y bebidas,,Bienes
2025-11-01,0.0051,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-11-01,0.0079,NEA,División,Bienes y servicios varios,,Mixto
2025-11-01,0.0069,NEA,División,Comunicación,,Servicios
2025-11-01,0.0059,NEA,División,Educación,,Servicios
2025-11-01,0.0078,NEA,División,Equipamiento del hogar,,Bienes
2025-11-01,0.0125,NEA,División,Prendas de vestir y calzado,,Bienes
2025-11-01,0.0117,NEA,División,Recreación y cultura,,Mixto
2025-11-01,0.0207,NEA,División,Restaurantes y hoteles,,Servicios
2025-11-01,0.0155,NEA,División,Salud,,Servicios
2025-11-01,0.0272,NEA,División,Transporte,,Servicios
2025-11-01,0.0307,NEA,División,Vivienda y servicios básicos,,Servicios
2025-11-01,0.024,NEA,Nivel General,Total,2.3769,
2025-11-01,0.0011,NOA,Análisis,Estacionales,1.0455,
2025-11-01,0.0165,NOA,Análisis,Núcleo,2.3708,
2025-11-01,0.0054,NOA,Análisis,Regulados,2.7142,
2025-11-01,0.1009,NOA,División,Alimentos y bebidas,,Bienes
2025-11-01,0.0049,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-11-01,0.0081,NOA,División,Bienes y servicios varios,,Mixto
2025-11-01,0.0071,NOA,División,Comunicación,,Servicios
2025-11-01,0.0123,NOA,División,Educación,,Servicios
2025-11-01,0.0089,NOA,División,Equipamiento del hogar,,Bienes
2025-11-01,0.0172,NOA,División,Prendas de vestir y calzado,,Bienes
2025-11-01,0.0131,NOA,División,Recreación y cultura,,Mixto
2025-11-01,0.0352,NOA,División,Restaurantes y hoteles,,Servicios
2025-11-01,0.0198,NOA,División,Salud,,Servicios
2025-11-01,0.0229,NOA,División,Transporte,,Servicios
2025-11-01,0.0305,NOA,División,Vivienda y servicios básicos,,Servicios
2025-11-01,0.023,NOA,Nivel General,Total,2.2973,
2025-11-01,0.0011,Pampeana,Análisis,Estacionales,0.9995,
2025-11-01,0.0186,Pampeana,Análisis,Núcleo,2.6239,
2025-11-01,0.0051,Pampeana,Análisis,Regulados,2.7484,
2025-11-01,0.0826,Pampeana,División,Alimentos y bebidas,,Bienes
2025-11-01,0.0065,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2025-11-01,0.0094,Pampeana,División,Bienes y servicios varios,,Mixto
2025-11-01,0.0074,Pampeana,División,Comunicación,,Servicios
2025-11-01,0.006,Pampeana,División,Educación,,Servicios
2025-11-01,0.0094,Pampeana,División,Equipamiento del hogar,,Bienes
2025-11-01,0.0126,Pampeana,División,Prendas de vestir y calzado,,Bienes
2025-11-01,0.0204,Pampeana,División,Recreación y cultura,,Mixto
2025-11-01,0.0353,Pampeana,División,Restaurantes y hoteles,,Servicios
2025-11-01,0.0252,Pampeana,División,Salud,,Servicios
2025-11-01,0.0296,Pampeana,División,Transporte,,Servicios
2025-11-01,0.0331,Pampeana,División,Vivienda y servicios básicos,,Servicios
2025-11-01,0.025,Pampeana,Nivel General,Total,2.4751,
2025-11-01,0.001,Patagonia,Análisis,Estacionales,0.9092,
2025-11-01,0.0128,Patagonia,Análisis,Núcleo,1.9001,
2025-11-01,0.0096,Patagonia,Análisis,Regulados,4.2808,
2025-11-01,0.0059,Patagonia,División,Alimentos y bebidas,,Bienes
2025-11-01,0.0004,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2025-11-01,0.0008,Patagonia,División,Bienes y servicios varios,,Mixto
2025-11-01,0.0007,Patagonia,División,Comunicación,,Servicios
2025-11-01,0.0004,Patagonia,División,Educación,,Servicios
2025-11-01,0.0012,Patagonia,División,Equipamiento del hogar,,Bienes
2025-11-01,-0.0005,Patagonia,División,Prendas de vestir y calzado,,Bienes
2025-11-01,0.0011,Patagonia,División,Recreación y cultura,,Mixto
2025-11-01,0.0014,Patagonia,División,Restaurantes y hoteles,,Servicios
2025-11-01,0.0015,Patagonia,División,Salud,,Servicios
2025-11-01,0.0046,Patagonia,División,Transporte,,Servicios
2025-11-01,0.0059,Patagonia,División,Vivienda y servicios básicos,,Servicios
2025-11-01,0.023,Patagonia,Nivel General,Total,2.3266,
2025-12-01,-0.0006,Cuyo,Análisis,Estacionales,-0.6478,
2025-12-01,0.0236,Cuyo,Análisis,Núcleo,3.4135,
2025-12-01,0.0065,Cuyo,Análisis,Regulados,3.0376,
2025-12-01,0.01,Cuyo,División,Alimentos y bebidas,,Bienes
2025-12-01,0.0007,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2025-12-01,0.0008,Cuyo,División,Bienes y servicios varios,,Mixto
2025-12-01,0.0006,Cuyo,División,Comunicación,,Servicios
2025-12-01,0.0003,Cuyo,División,Educación,,Servicios
2025-12-01,0.0013,Cuyo,División,Equipamiento del hogar,,Bienes
2025-12-01,0.0012,Cuyo,División,Prendas de vestir y calzado,,Bienes
2025-12-01,0.0015,Cuyo,División,Recreación y cultura,,Mixto
2025-12-01,0.0039,Cuyo,División,Restaurantes y hoteles,,Servicios
2025-12-01,0.0016,Cuyo,División,Salud,,Servicios
2025-12-01,0.0052,Cuyo,División,Transporte,,Servicios
2025-12-01,0.0026,Cuyo,División,Vivienda y servicios básicos,,Servicios
2025-12-01,0.03,Cuyo,Nivel General,Total,2.9574,
2025-12-01,0.0007,GBA,Análisis,Estacionales,0.8048,
2025-12-01,0.0204,GBA,Análisis,Núcleo,2.9653,
2025-12-01,0.0068,GBA,Análisis,Regulados,3.0894,
2025-12-01,0.0817,GBA,División,Alimentos y bebidas,,Bienes
2025-12-01,0.0066,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-12-01,0.0127,GBA,División,Bienes y servicios varios,,Mixto
2025-12-01,0.0095,GBA,División,Comunicación,,Servicios
2025-12-01,0.0106,GBA,División,Educación,,Servicios
2025-12-01,0.012,GBA,División,Equipamiento del hogar,,Bienes
2025-12-01,0.0118,GBA,División,Prendas de vestir y calzado,,Bienes
2025-12-01,0.0208,GBA,División,Recreación y cultura,,Mixto
2025-12-01,0.0493,GBA,División,Restaurantes y hoteles,,Servicios
2025-12-01,0.0273,GBA,División,Salud,,Servicios
2025-12-01,0.0385,GBA,División,Transporte,,Servicios
2025-12-01,0.0366,GBA,División,Vivienda y servicios básicos,,Servicios
2025-12-01,0.028,GBA,Nivel General,Total,2.7927,
2025-12-01,-0.0001,NEA,Análisis,Estacionales,-0.1403,
2025-12-01,0.0267,NEA,Análisis,Núcleo,3.8358,
2025-12-01,0.0072,NEA,Análisis,Regulados,3.5422,
2025-12-01,0.1161,NEA,División,Alimentos y bebidas,,Bienes
2025-12-01,0.0059,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-12-01,0.0088,NEA,División,Bienes y servicios varios,,Mixto
2025-12-01,0.0078,NEA,División,Comunicación,,Servicios
2025-12-01,0.0056,NEA,División,Educación,,Servicios
2025-12-01,0.0091,NEA,División,Equipamiento del hogar,,Bienes
2025-12-01,0.0133,NEA,División,Prendas de vestir y calzado,,Bienes
2025-12-01,0.0137,NEA,División,Recreación y cultura,,Mixto
2025-12-01,0.0235,NEA,División,Restaurantes y hoteles,,Servicios
2025-12-01,0.0168,NEA,División,Salud,,Servicios
2025-12-01,0.0323,NEA,División,Transporte,,Servicios
2025-12-01,0.0355,NEA,División,Vivienda y servicios básicos,,Servicios
2025-12-01,0.034,NEA,Nivel General,Total,3.3753,
2025-12-01,0.0008,NOA,Análisis,Estacionales,0.7628,
2025-12-01,0.0191,NOA,Análisis,Núcleo,2.7375,
2025-12-01,0.0062,NOA,Análisis,Regulados,3.1231,
2025-12-01,0.1168,NOA,División,Alimentos y bebidas,,Bienes
2025-12-01,0.0056,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-12-01,0.009,NOA,División,Bienes y servicios varios,,Mixto
2025-12-01,0.0079,NOA,División,Comunicación,,Servicios
2025-12-01,0.0126,NOA,División,Educación,,Servicios
2025-12-01,0.01,NOA,División,Equipamiento del hogar,,Bienes
2025-12-01,0.0182,NOA,División,Prendas de vestir y calzado,,Bienes
2025-12-01,0.0138,NOA,División,Recreación y cultura,,Mixto
2025-12-01,0.0374,NOA,División,Restaurantes y hoteles,,Servicios
2025-12-01,0.0216,NOA,División,Salud,,Servicios
2025-12-01,0.0279,NOA,División,Transporte,,Servicios
2025-12-01,0.0334,NOA,División,Vivienda y servicios básicos,,Servicios
2025-12-01,0.026,NOA,Nivel General,Total,2.606,
2025-12-01,0.0007,Pampeana,Análisis,Estacionales,0.6642,
2025-12-01,0.0218,Pampeana,Análisis,Núcleo,3.0723,
2025-12-01,0.0066,Pampeana,Análisis,Regulados,3.5755,
2025-12-01,0.0960999999999999,Pampeana,División,Alimentos y bebidas,,Bienes
2025-12-01,0.0075,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2025-12-01,0.0103,Pampeana,División,Bienes y servicios varios,,Mixto
2025-12-01,0.0084,Pampeana,División,Comunicación,,Servicios
2025-12-01,0.0063,Pampeana,División,Educación,,Servicios
2025-12-01,0.0106,Pampeana,División,Equipamiento del hogar,,Bienes
2025-12-01,0.0135,Pampeana,División,Prendas de vestir y calzado,,Bienes
2025-12-01,0.0226,Pampeana,División,Recreación y cultura,,Mixto
2025-12-01,0.0404,Pampeana,División,Restaurantes y hoteles,,Servicios
2025-12-01,0.0275,Pampeana,División,Salud,,Servicios
2025-12-01,0.0348,Pampeana,División,Transporte,,Servicios
2025-12-01,0.0368,Pampeana,División,Vivienda y servicios básicos,,Servicios
2025-12-01,0.029,Pampeana,Nivel General,Total,2.9145,
2025-12-01,0.0,Patagonia,Análisis,Estacionales,-0.0198,
2025-12-01,0.0177,Patagonia,Análisis,Núcleo,2.6467,
2025-12-01,0.008,Patagonia,Análisis,Regulados,3.5356,
2025-12-01,0.0084,Patagonia,División,Alimentos y bebidas,,Bienes
2025-12-01,0.0006,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2025-12-01,0.0007,Patagonia,División,Bienes y servicios varios,,Mixto
2025-12-01,0.0007,Patagonia,División,Comunicación,,Servicios
2025-12-01,0.0002,Patagonia,División,Educación,,Servicios
2025-12-01,0.0006,Patagonia,División,Equipamiento del hogar,,Bienes
2025-12-01,0.0009,Patagonia,División,Prendas de vestir y calzado,,Bienes
2025-12-01,0.0012,Patagonia,División,Recreación y cultura,,Mixto
2025-12-01,0.0012,Patagonia,División,Restaurantes y hoteles,,Servicios
2025-12-01,0.001,Patagonia,División,Salud,,Servicios
2025-12-01,0.0066,Patagonia,División,Transporte,,Servicios
2025-12-01,0.0036,Patagonia,División,Vivienda y servicios básicos,,Servicios
2025-12-01,0.026,Patagonia,Nivel General,Total,2.571,
2026-01-01,0.052,Cuyo,Análisis,Estacionales,5.2006,
2026-01-01,0.025,Cuyo,Análisis,Núcleo,2.5122,
2026-01-01,0.036,Cuyo,Análisis,Regulados,3.5985,
2026-01-01,0.0121,Cuyo,División,Alimentos y bebidas,,Bienes
2026-01-01,0.0004,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2026-01-01,0.0013,Cuyo,División,Bienes y servicios varios,,Mixto
2026-01-01,0.0007,Cuyo,División,Comunicación,,Servicios
2026-01-01,0.0001,Cuyo,División,Educación,,Servicios
2026-01-01,0.0011,Cuyo,División,Equipamiento del hogar,,Bienes
2026-01-01,-0.0001,Cuyo,División,Prendas de vestir y calzado,,Bienes
2026-01-01,0.0014,Cuyo,División,Recreación y cultura,,Mixto
2026-01-01,0.0029,Cuyo,División,Restaurantes y hoteles,,Servicios
2026-01-01,0.002,Cuyo,División,Salud,,Servicios
2026-01-01,0.0059,Cuyo,División,Transporte,,Servicios
2026-01-01,0.0019,Cuyo,División,Vivienda y servicios básicos,,Servicios
2026-01-01,0.03,Cuyo,Nivel General,Total,2.9858,
2026-01-01,0.054,GBA,Análisis,Estacionales,5.4345,
2026-01-01,0.027,GBA,Análisis,Núcleo,2.6507,
2026-01-01,0.02,GBA,Análisis,Regulados,2.04,
2026-01-01,0.0919,GBA,División,Alimentos y bebidas,,Bienes
2026-01-01,0.0063,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2026-01-01,0.0127,GBA,División,Bienes y servicios varios,,Mixto
2026-01-01,0.01,GBA,División,Comunicación,,Servicios
2026-01-01,0.0106,GBA,División,Educación,,Servicios
2026-01-01,0.0119,GBA,División,Equipamiento del hogar,,Bienes
2026-01-01,0.0121,GBA,División,Prendas de vestir y calzado,,Bienes
2026-01-01,0.0194,GBA,División,Recreación y cultura,,Mixto
2026-01-01,0.0501,GBA,División,Restaurantes y hoteles,,Servicios
2026-01-01,0.027,GBA,División,Salud,,Servicios
